,2022-406309,,//,02/21/2023,07:49:51 AM,42.21189,-71.17617,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:55 AM,42.21189,-71.17617,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:55 AM,42.21155,-71.17715,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:57 AM,42.21155,-71.17715,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:57 AM,42.21139,-71.17753,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:59 AM,42.21130,-71.17764,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:01 AM,42.21124,-71.17769,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:03 AM,42.21113,-71.17769,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:05 AM,42.21110,-71.17770,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:07 AM,42.21108,-71.17772,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:09 AM,42.21107,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:11 AM,42.21104,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:13 AM,42.21103,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:17 AM,42.21101,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:19 AM,42.21100,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:21 AM,42.21099,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:23 AM,42.21097,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:25 AM,42.21096,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:27 AM,42.21096,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:29 AM,42.21097,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:31 AM,42.21096,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:35 AM,42.21095,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:39 AM,42.21094,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:44 AM,42.21093,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:47 AM,42.21093,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:52 AM,42.21092,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:53 AM,42.21092,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:50:57 AM,42.21091,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:01 AM,42.21090,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:05 AM,42.21090,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:09 AM,42.21091,-71.17775,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:11 AM,42.21090,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:16 AM,42.21090,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:17 AM,42.21090,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:51:54 AM,42.21087,-71.17771,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:51:54 AM,42.21086,-71.17771,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:51:59 AM,42.21086,-71.17770,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:04 AM,42.21086,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:05 AM,42.21086,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:10 AM,42.21086,-71.17768,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:15 AM,42.21086,-71.17768,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:20 AM,42.21084,-71.17767,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:25 AM,42.21084,-71.17767,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:27 AM,42.21084,-71.17767,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:32 AM,42.21084,-71.17766,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:35 AM,42.21083,-71.17766,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:40 AM,42.21084,-71.17767,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:45 AM,42.21084,-71.17767,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:46 AM,42.21084,-71.17768,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:51 AM,42.21084,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:52 AM,42.21084,-71.17769,2,21,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:55 AM,42.21084,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:52:59 AM,42.21083,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:53:01 AM,42.21083,-71.17769,2,18,0,Y,0,Y,,,,,3,
,2022-406309,,//,02/21/2023,07:53:06 AM,42.21083,-71.17762,2,26,0,Y,0,,,Y,,,3,
